admin0name_en,admin0name_ar,admin0pcode,admin1name_en,admin1name_ar,admin1pcode,admin2name_en,admin2name_ar,admin2pcode,admin3name_en,admin3name_ar,admin3pcode,admin4name_en,admin4name_ar,column1,admin4pcode,location_name_en,location_name_ar,location_pcode,location_type,last_update_date,latitude_y,longitude_x,zone,aoc_rosc
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Dahbash,دحباش,Dahbash,C5240,Dahbash,دحباش,C5240,Community,19/12/2018,34.874643,35.959595,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Naqib Qib,النقيب_قيب,Naqib Qib,C5241,Naqib Qib,النقيب_قيب,C5241,Community,19/12/2018,34.85688,35.977188,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Sajno - Faraj,سجنو_فرج,Sajno - Faraj,C5242,Sajno - Faraj,سجنو_فرج,C5242,Community,19/12/2018,34.959714,36.039703,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Hisheh,الهيشة,Hisheh (Tartous),C5243,Hisheh (Tartous),الهيشة,C5243,Community,19/12/2018,34.783067,35.933173,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Western Saeen,ساعين غربية,Western Saeen,C5244,Western Saeen,ساعين غربية,C5244,Community,19/12/2018,34.888345,35.953022,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Wastat,الواسطات,Wastat,C5245,Wastat,الواسطات,C5245,Community,19/12/2018,34.899872,35.975877,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Shbat,شباط,Shbat,C5246,Shbat,شباط,C5246,Community,19/12/2018,34.897652,36.000194,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Matahriyeh,المطاهرية,Matahriyeh,C5247,Matahriyeh,المطاهرية,C5247,Community,19/12/2018,34.84558,35.955106,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Dahr Elshurfa,ضهر الشرفة,Dahr Elshurfa,C5248,Dahr Elshurfa,ضهر الشرفة,C5248,Community,19/12/2018,34.91603,35.958009,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Dahr Rajab,ضهر رجب,Dahr Rajab,C5249,Dahr Rajab,ضهر رجب,C5249,Community,19/12/2018,34.851367,36.004913,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Bahwa,بحوى,Bahwa,C5250,Bahwa,بحوى,C5250,Community,19/12/2018,34.867966,35.981146,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Badriyeh,بدرية,Badriyeh (Tartous),C5251,Badriyeh (Tartous),بدرية - مركز طرطوس,C5251,Community,19/12/2018,34.908005,35.964986,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Mazugha - Manhal,مازوغة_منهل,Mazugha - Manhal,C5252,Mazugha - Manhal,مازوغة_منهل,C5252,Community,19/12/2018,34.957714,36.026042,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Kafram - Ghafran,كفران_غفران,Kafram - Ghafran,C5253,Kafram - Ghafran,كفران_غفران,C5253,Community,19/12/2018,34.875977,36.036143,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Makshifani,مكشيفاني,Makshifani,C5254,Makshifani,مكشيفاني,C5254,Community,19/12/2018,34.852793,35.988272,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Masahin,مرسحين,Masahin,C5255,Masahin,مرسحين,C5255,Community,19/12/2018,34.910236,35.993637,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Majdalun Elbahr,مجدلون البحر,Majdalun Elbahr,C5256,Majdalun Elbahr,مجدلون البحر,C5256,Community,19/12/2018,34.830854,35.958557,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Arwad,أرواد,SY100001,Arwad,أرواد,Arwad,C5257,Arwad,أرواد,C5257,Community,19/12/2018,34.856377,35.859024,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Kharaba,الخرابة,Kharaba,C5258,Kharaba,الخرابة,C5258,Community,19/12/2018,34.658688,35.969764,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Nawras,النورس,Nawras,C5259,Nawras,النورس,C5259,Community,19/12/2018,34.74514,35.932776,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Ziyadiyeh - Zbeidi,الزيادية_زبيدى,Ziyadiyeh - Zbeidi,C5260,Ziyadiyeh - Zbeidi,الزيادية_زبيدى,C5260,Community,19/12/2018,34.744567,35.960388,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Dkeka,الدكيكة,Dkeka,C5261,Dkeka,الدكيكة,C5261,Community,19/12/2018,34.67721,36.017343,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Hameidiyyeh,الحميدية,Hameidiyyeh (Hameidiyyeh),C5262,Hameidiyyeh (Hameidiyyeh),الحميدية - الحميدية,C5262,Community,19/12/2018,34.702002,35.950436,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Bseseh,البصيصة,Bseseh,C5263,Bseseh,البصيصة,C5263,Community,19/12/2018,34.664131,36.025421,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Ein Elzarqa - Mintar,عين الزرقـا_منطار,Ein Elzarqa - Mintar,C5264,Ein Elzarqa - Mintar,عين الزرقـا_منطار,C5264,Community,19/12/2018,34.757696,35.93524,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Jweismeh,جويميسة,Jweismeh,C5265,Jweismeh,جويميسة,C5265,Community,19/12/2018,34.662056,35.997804,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Tiba Elmahdi,طيبة المهدي,Tiba Elmahdi,C5266,Tiba Elmahdi,طيبة المهدي,C5266,Community,19/12/2018,34.74277,35.970645,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Zahed,زاهد,Zahed,C5267,Zahed,زاهد,C5267,Community,19/12/2018,34.693319,36.006211,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Jamasa,الجماسة,Jamasa,C5268,Jamasa,الجماسة,C5268,Community,19/12/2018,34.718447,35.982462,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Hameidiyyeh,الحميدية,SY100002,Bani Naim,بني نعيم,Bani Naim,C5269,Bani Naim,بني نعيم,C5269,Community,19/12/2018,34.648125,36.002412,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Kherbet Elma'aza,خربة المعزة,SY100003,Dananir - Dneikreh,الدنانير_دنيكره,Dananir - Dneikreh,C5270,Dananir - Dneikreh,الدنانير_دنيكره,C5270,Community,19/12/2018,34.776857,36.00825,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Kherbet Elma'aza,خربة المعزة,SY100003,Samkeh,سمكة,Samkeh (Kherbet Elma'aza),C5271,Samkeh (Kherbet Elma'aza),سمكة - خربة المعزة,C5271,Community,19/12/2018,34.784825,36.009212,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Kherbet Elma'aza,خربة المعزة,SY100003,Kherbet Elma'aza,خربة المعزة,Kherbet Elma'aza,C5272,Kherbet Elma'aza,خربة المعزة,C5272,Community,19/12/2018,34.806656,35.997696,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Kherbet Elma'aza,خربة المعزة,SY100003,Zarqat,الزرقات,Zarqat,C5273,Zarqat,الزرقات,C5273,Community,19/12/2018,34.818565,35.971084,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Kherbet Elma'aza,خربة المعزة,SY100003,Qobayba,القبيبة,Qobayba,C5274,Qobayba,القبيبة,C5274,Community,19/12/2018,34.774817,35.96167,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Kherbet Elma'aza,خربة المعزة,SY100003,Maniyet Yahmur,منية يحمور,Maniyet Yahmur,C5275,Maniyet Yahmur,منية يحمور,C5275,Community,19/12/2018,34.823179,35.974349,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Kherbet Elma'aza,خربة المعزة,SY100003,Yahmur,يحمور,Yahmur,C5276,Yahmur,يحمور,C5276,Community,19/12/2018,34.811279,35.969788,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Kherbet Elma'aza,خربة المعزة,SY100003,Waqf Elsheikh Ayash,وقف الشيخ عياش,Waqf Elsheikh Ayash,C5277,Waqf Elsheikh Ayash,وقف الشيخ عياش,C5277,Community,19/12/2018,34.793438,35.999649,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Kherbet Elma'aza,خربة المعزة,SY100003,Karm Birm - Korum,كرم بيرم_كروم,Karm Birm - Korum,C5278,Karm Birm - Korum,كرم بيرم_كروم,C5278,Community,19/12/2018,34.843269,35.99411,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Kherbet Elma'aza,خربة المعزة,SY100003,Qale Elyazidiyeh,قلع اليازدية,Qale Elyazidiyeh,C5279,Qale Elyazidiyeh,قلع اليازدية,C5279,Community,19/12/2018,34.832717,35.998505,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Kherbet Elma'aza,خربة المعزة,SY100003,Miar Shaker,ميعار شاكر,Miar Shaker,C5280,Miar Shaker,ميعار شاكر,C5280,Community,19/12/2018,34.79838,36.005711,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Abba,عبه,Abba,C5281,Abba,عبه,C5281,Community,19/12/2018,34.970327,35.901557,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Aqr Zayti,عقر زيتي,Aqr Zayti,C5282,Aqr Zayti,عقر زيتي,C5282,Community,19/12/2018,34.961889,36.006994,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Jdideh,جديدة,Jdideh (Soda Khawabi),C5283,Jdideh (Soda Khawabi),جديدة - سودا خوابي,C5283,Community,19/12/2018,34.977096,35.978883,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Dweir Taha,دوير طه,Dweir Taha,C5284,Dweir Taha,دوير طه,C5284,Community,19/12/2018,34.970779,35.916779,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Beit Elharaf,بيت الحرف,Beit Elharaf,C5285,Beit Elharaf,بيت الحرف,C5285,Community,19/12/2018,35.014031,35.993941,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Ezit,عزيت,Ezit,C5286,Ezit,عزيت,C5286,Community,19/12/2018,35.034851,35.951908,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Beit Smaq,بيت سماق,Beit Smaq,C5287,Beit Smaq,بيت سماق,C5287,Community,19/12/2018,34.995423,35.961395,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Anaza,العنازة,Anaza (Soda Khawabi),C5288,Anaza (Soda Khawabi),العنازة - سودا خوابي,C5288,Community,19/12/2018,35.005515,35.97049,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Ras Elkittan,رأس الكتان,Ras Elkittan,C5289,Ras Elkittan,رأس الكتان,C5289,Community,19/12/2018,34.974761,35.970606,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Breij,البريج,Breij (Soda Khawabi),C5290,Breij (Soda Khawabi),البريج - سودا خوابي,C5290,Community,19/12/2018,34.962086,35.956722,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Rweiseh,الرويسة,Rweiseh,C5291,Rweiseh,الرويسة,C5291,Community,19/12/2018,34.969176,35.903992,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Soda Khawabi,سودا خوابي,SY100004,Malluah,الملوعة,Malluah,C5292,Malluah,الملوعة,C5292,Community,19/12/2018,34.987621,36.007541,0,Government and allied forces
